ProductFamily,Product,Demand_2022_1,Demand_2022_2,Demand_2022_3,Demand_2022_4,Demand_2022_5,Demand_2022_6,Demand_2022_7,Demand_2022_8,Demand_2022_9,Demand_2022_10,Demand_2022_11,Demand_2022_12,Demand_2023_1,Demand_2023_2,Demand_2023_3,Demand_2023_4,Demand_2023_5,Demand_2023_6,Demand_2023_7,Demand_2023_8,Demand_2023_9,Demand_2023_10,Demand_2023_11,Demand_2023_12,
DIS,DIS01026,73,72,78,45,31,46,38,41,0,77,100,32,23,82,76,78,30,34,8,7,73,47,8,36,
DIS,DIS01027,38,20,82,18,78,63,18,14,34,34,81,96,55,84,21,72,68,80,67,63,86,24,52,39,
DIS,DIS01028,54,79,4,37,50,1,36,33,1,1,33,76,29,45,18,52,9,74,32,10,68,25,92,33,
DIS,DIS01029,7,68,90,88,52,34,67,0,48,93,9,14,48,90,6,20,79,6,81,77,66,48,85,74,
DIS,DIS01030,70,68,67,80,77,23,42,74,51,51,14,22,22,95,7,63,69,39,86,16,63,41,24,10,
DIS,DIS01031,75,66,73,18,48,46,28,42,10,24,9,39,58,47,3,26,99,20,86,98,70,74,36,52,
DIS,DIS01032,52,23,40,14,43,26,41,12,70,12,72,63,5,15,63,90,34,1,42,8,52,53,50,41,
DIS,DIS01033,32,88,2,14,79,79,16,16,26,76,39,6,87,67,33,49,24,22,68,12,23,36,13,7,
DIS,DIS01034,53,43,54,74,30,79,90,49,36,64,4,60,100,42,60,63,25,42,60,12,17,32,38,19,
DIS,DIS01035,77,91,70,5,39,78,60,86,35,50,90,57,70,8,29,30,67,14,20,7,87,0,70,14,
DIS,DIS01036,23,67,3,55,65,67,19,87,63,21,21,56,86,66,67,63,83,76,52,87,92,73,88,15,
DIS,DIS01037,53,71,68,26,34,62,78,86,79,33,37,35,32,82,80,15,8,27,98,4,40,40,83,26,
DIS,DIS01038,99,29,14,58,38,13,91,64,34,53,61,28,98,27,63,91,61,30,10,76,39,4,32,56,
DIS,DIS01039,64,3,54,52,58,66,39,74,90,15,73,64,27,96,95,3,100,99,34,18,74,77,72,45,
DIS,DIS01040,19,80,77,90,14,98,83,62,40,78,68,61,61,62,54,60,34,95,39,30,81,51,62,64,
DIS,DIS01041,14,89,17,98,69,55,71,61,75,59,54,36,27,51,33,31,84,50,25,60,80,98,5,29,
DIS,DIS01042,79,54,14,65,42,64,79,80,86,5,22,94,15,58,67,20,38,64,73,45,96,59,43,35,
DIS,DIS01043,52,44,11,77,46,51,44,48,49,23,92,40,22,32,98,43,50,2,97,18,37,36,91,71,
DIS,DIS01044,17,63,82,58,79,6,88,35,94,55,31,56,69,95,22,32,91,6,69,55,95,75,69,67,
DIS,DIS01045,34,86,22,8,44,92,66,11,7,93,99,21,56,40,24,37,45,63,85,58,33,73,4,81,
DIS,DIS01046,8,61,82,50,17,51,37,17,0,27,72,53,61,78,37,67,58,97,5,88,68,96,45,52,
DIS,DIS01047,77,100,3,45,62,96,42,20,80,47,45,15,28,18,41,5,64,81,86,45,20,59,43,54,
DIS,DIS01048,16,67,69,89,29,41,22,61,25,78,25,10,49,26,42,60,92,58,60,98,22,92,35,76,
DIS,DIS01049,9,60,78,27,88,47,24,36,10,19,35,96,34,23,97,73,31,34,89,75,5,18,71,20,
DIS,DIS01050,15,40,16,20,45,8,65,44,39,59,54,27,60,56,75,92,59,48,83,23,72,72,81,52,
DIS,DIS01051,18,19,27,60,12,100,68,53,43,79,75,19,58,38,84,24,49,67,68,7,45,29,99,85,
DIS,DIS01052,51,63,56,37,16,51,94,100,97,83,24,6,33,66,66,31,12,49,30,30,21,78,35,78,
DIS,DIS01053,95,51,10,78,96,66,49,3,65,69,5,41,0,70,66,12,95,45,0,19,48,10,13,3,
DIS,DIS01054,25,43,44,11,98,18,22,90,89,71,36,5,52,53,20,5,42,25,42,93,96,57,27,80,
DIS,DIS01055,91,3,60,57,60,36,5,5,85,83,12,40,22,98,9,14,89,40,46,90,45,31,14,97,
DIS,DIS01056,58,81,88,46,92,89,43,46,22,85,86,61,14,12,57,20,50,13,37,93,100,67,13,92,
DIS,DIS01057,52,85,54,88,91,11,4,3,100,76,8,83,89,26,39,62,98,69,30,49,31,63,44,93,
DIS,DIS01058,5,87,51,16,83,75,40,11,14,26,94,39,41,79,6,81,66,50,60,26,73,79,86,22,
DIS,DIS01059,12,90,90,15,34,47,97,80,31,8,86,71,18,10,75,97,66,24,15,12,30,54,27,42,
DIS,DIS01060,67,23,44,23,26,12,69,41,68,53,59,43,29,97,94,27,61,14,28,75,52,38,93,13,
DIS,DIS01061,3,42,28,49,75,88,83,11,91,18,21,38,71,74,80,24,88,38,31,44,59,21,22,4,
DIS,DIS01062,45,91,70,66,54,45,23,69,11,12,14,28,28,78,90,76,5,90,60,35,98,27,21,47,
DIS,DIS01063,47,10,78,78,32,20,89,34,73,60,57,68,48,6,5,65,91,40,91,56,84,0,25,97,
DIS,DIS01064,19,11,66,66,100,96,36,18,39,9,69,23,37,57,34,7,78,54,79,26,10,42,13,34,
DIS,DIS01065,67,61,76,74,68,100,100,63,71,53,87,72,57,59,25,50,11,1,40,51,45,27,56,23,
DIS,DIS01066,18,88,42,27,64,63,65,16,74,2,68,23,19,96,75,72,74,45,15,45,85,39,91,66,
DIS,DIS01067,55,100,44,16,79,2,22,69,21,6,46,73,5,48,83,77,3,93,98,60,74,36,21,73,
DIS,DIS01068,9,31,45,39,47,15,62,49,14,90,15,66,63,69,84,72,34,42,38,0,22,45,97,49,
DIS,DIS01069,58,76,25,66,43,76,7,36,57,82,66,59,84,31,1,86,30,87,26,33,69,79,66,7,
DIS,DIS01070,4,35,97,92,33,85,65,47,9,42,96,97,61,3,48,21,39,2,78,76,16,0,13,77,
DIS,DIS01071,91,41,36,10,22,48,85,19,2,11,59,88,40,87,11,64,52,68,51,87,11,2,9,53,
DIS,DIS01072,57,11,55,55,15,77,0,1,98,9,80,37,25,34,34,49,7,100,30,30,49,89,49,92,
DIS,DIS01073,60,95,60,72,79,65,21,65,0,5,92,21,31,82,79,75,92,83,50,89,62,89,68,84,
DIS,DIS01074,45,55,97,81,81,50,9,53,54,54,84,0,91,5,29,23,23,57,98,39,41,90,15,71,
DIS,DIS01075,47,97,81,3,95,76,6,44,72,59,90,61,27,18,86,30,46,29,77,76,57,77,80,91,
DIS,DIS01076,30,60,8,48,84,20,21,86,16,84,94,90,61,10,46,42,51,36,24,62,50,56,87,93,
DIS,DIS01077,52,54,11,65,2,63,86,55,69,98,50,44,50,26,22,83,44,15,21,84,46,5,75,30,
DIS,DIS01078,35,45,63,76,6,56,30,62,31,19,20,14,63,5,68,56,69,55,73,18,56,39,92,31,
DIS,DIS01079,41,99,85,33,61,86,50,32,90,31,78,8,52,97,73,78,16,88,6,94,77,38,57,100,
DIS,DIS01080,34,76,18,23,44,84,12,48,75,12,68,94,36,76,50,97,76,40,49,70,77,47,64,94,
DIS,DIS01081,88,40,45,89,17,84,60,74,38,96,8,93,28,59,1,2,12,36,32,56,1,77,6,92,
DIS,DIS01082,70,59,42,64,17,40,8,18,56,14,96,66,5,53,73,3,27,69,40,34,72,38,34,84,
DIS,DIS01083,88,16,43,32,51,32,70,2,10,16,30,92,63,54,47,47,23,20,59,6,66,53,70,11,
DIS,DIS01084,67,57,5,96,95,0,45,26,12,69,25,99,37,29,9,75,100,88,85,56,19,16,18,40,
DIS,DIS01085,59,26,39,47,8,82,36,89,53,99,37,17,52,38,64,64,36,10,66,88,54,32,34,99,
DIS,DIS01086,61,18,84,72,19,8,19,12,85,50,82,83,59,0,6,91,0,15,97,28,42,44,29,82,
DIS,DIS01087,47,33,47,49,82,33,53,64,61,8,82,88,36,79,49,2,19,33,90,85,12,59,25,20,
DIS,DIS01088,61,35,31,98,31,16,30,51,13,89,11,10,30,70,88,46,14,37,60,74,0,79,12,62,
DIS,DIS01089,38,67,92,45,7,86,83,27,45,9,73,61,42,28,74,60,55,55,77,64,85,55,22,76,
DIS,DIS01090,2,0,22,39,20,64,60,40,29,13,10,97,45,9,96,66,63,46,28,92,6,80,21,42,
DIS,DIS01091,57,31,55,94,29,78,96,30,21,36,51,31,52,11,18,97,13,33,50,65,95,53,5,2,
DIS,DIS01092,75,6,79,28,34,96,48,77,32,19,37,8,82,5,86,100,13,74,91,64,37,8,14,17,
DIS,DIS01093,0,68,87,44,40,11,26,71,56,0,45,0,91,41,1,46,9,0,1,18,44,8,77,41,
DIS,DIS01094,66,68,10,74,8,10,72,63,29,46,72,27,77,75,4,32,17,21,16,38,86,90,23,82,
DIS,DIS01095,57,25,84,72,30,83,77,50,31,15,62,69,59,99,20,79,1,99,73,74,34,13,2,68,
DIS,DIS01096,21,64,78,28,93,29,0,80,34,40,64,58,45,99,22,95,56,62,22,99,38,37,22,71,
DIS,DIS01097,97,90,7,59,59,71,43,48,30,35,58,76,11,14,43,62,27,83,86,96,16,12,62,52,
DIS,DIS01098,57,29,50,89,18,89,26,28,72,0,97,6,10,32,91,49,100,19,0,26,87,35,6,62,
DIS,DIS01099,70,2,9,60,47,48,61,27,78,55,91,45,66,84,14,42,24,63,1,89,31,38,14,38,
DIS,DIS01100,57,18,32,52,41,68,70,48,85,86,53,76,100,39,65,3,87,58,80,12,95,57,89,77,
DIS,DIS01101,3,45,65,59,74,75,41,23,61,18,79,0,29,67,80,79,12,78,13,46,9,87,10,52,
DIS,DIS01102,80,94,16,99,57,54,77,18,95,15,34,33,53,98,37,36,69,26,3,89,14,31,99,40,
DIS,DIS01103,10,72,86,9,94,14,50,65,57,34,77,29,91,6,1,96,33,11,31,65,59,13,99,72,
DIS,DIS01104,86,38,50,53,19,8,3,10,41,57,8,34,38,59,21,60,87,96,39,23,54,48,87,90,
DIS,DIS01105,89,57,42,25,30,88,88,97,0,16,95,66,18,36,88,40,35,75,18,92,18,30,1,29,
DIS,DIS01106,39,57,88,36,17,71,45,43,70,19,22,86,5,11,57,98,87,47,53,5,2,75,56,31,
DIS,DIS01107,62,69,47,25,9,13,13,26,15,41,57,0,55,21,42,93,3,86,1,74,13,17,8,44,
DIS,DIS01108,65,41,63,98,60,3,8,76,81,99,60,87,35,68,62,38,80,100,29,72,80,29,24,38,
DIS,DIS01109,76,16,50,51,88,24,47,61,21,36,72,85,31,83,51,38,10,79,98,20,6,37,66,22,
DIS,DIS01110,91,33,90,33,50,19,9,62,3,38,56,22,27,46,12,55,7,25,91,57,98,19,77,10,
DIS,DIS01111,72,46,92,28,23,98,80,75,48,10,34,99,66,100,6,77,85,96,97,59,15,43,37,72,
DIS,DIS01112,20,63,81,17,16,98,59,46,44,58,18,79,68,11,28,45,81,17,95,72,62,31,99,58,
DIS,DIS01113,36,15,37,28,45,89,28,32,23,66,29,74,2,36,4,15,15,35,99,82,15,76,12,5,
DIS,DIS01114,32,78,64,100,16,5,94,89,56,48,14,89,14,76,46,13,88,47,2,49,28,88,39,78,
DIS,DIS01115,36,59,82,34,74,94,43,51,15,97,32,5,15,61,56,43,93,70,35,97,4,0,93,76,
DIS,DIS01116,2,71,8,62,61,40,39,95,13,96,74,85,86,3,63,20,14,49,42,9,45,49,32,17,
DIS,DIS01117,70,2,10,49,36,61,56,47,1,96,44,36,31,55,26,18,54,18,79,99,27,67,22,90,
DIS,DIS01118,27,32,50,79,5,10,80,38,1,38,88,46,46,23,71,21,86,38,53,18,99,100,8,11,
DIS,DIS01119,5,87,85,32,38,45,95,14,68,68,10,40,18,58,95,54,27,57,62,74,21,61,52,5,
DIS,DIS01120,27,58,49,64,98,56,12,26,64,92,42,45,63,75,51,27,25,72,60,66,87,17,76,0,
DIS,DIS01121,25,4,37,9,81,34,52,82,11,25,83,74,88,32,71,31,5,71,50,19,89,99,43,53,
DIS,DIS01122,9,71,81,75,36,54,12,80,88,94,18,67,59,53,62,78,21,23,75,42,56,88,55,66,
DIS,DIS01123,55,66,2,12,25,64,85,64,79,41,35,17,31,4,75,41,9,94,59,26,53,9,85,40,
DIS,DIS01124,4,91,98,22,24,29,45,14,11,23,68,67,86,94,70,55,5,7,47,25,93,60,31,22,
DIS,DIS01125,58,48,33,75,70,77,65,6,71,72,71,24,36,41,23,35,22,0,19,17,22,37,63,97,
DIS,DIS01126,77,90,9,32,54,74,60,97,62,1,39,90,31,13,33,77,11,36,0,80,70,56,78,10,
DIS,DIS01127,36,64,79,39,57,86,75,15,81,54,38,63,29,93,75,56,22,24,57,32,18,44,28,52,
DIS,DIS01128,33,83,94,56,67,7,23,90,21,33,51,76,81,79,65,70,82,91,52,96,77,97,98,86,
DIS,DIS01129,74,9,45,71,14,40,81,49,92,57,83,18,53,40,69,24,69,30,44,72,56,26,72,79,
DIS,DIS01130,90,25,93,92,4,35,31,77,92,8,1,39,55,83,59,7,69,61,64,40,39,50,90,71,
DIS,DIS01131,18,60,98,87,95,19,73,41,37,68,67,88,99,6,93,94,16,79,38,14,16,88,60,76,
DIS,DIS01132,3,76,83,100,19,75,71,92,82,45,90,93,70,34,15,28,29,52,68,47,37,90,48,64,
DIS,DIS01133,80,28,2,25,20,27,2,92,58,34,93,26,12,8,17,20,46,54,16,19,2,87,71,43,
DIS,DIS01134,23,42,15,56,31,54,42,100,25,20,9,16,57,17,48,89,95,35,14,21,89,1,15,84,
DIS,DIS01135,24,30,39,61,7,25,29,21,25,87,81,70,44,44,9,50,26,4,14,28,68,80,61,17,
DIS,DIS01136,40,47,68,24,37,30,29,14,38,82,60,97,77,67,34,55,87,96,97,5,33,68,35,17,
DIS,DIS01137,75,57,48,18,94,24,83,45,84,92,37,47,95,21,28,96,88,78,74,82,37,53,27,65,
DIS,DIS01138,67,11,69,77,74,62,22,90,95,29,80,21,89,65,39,36,36,73,4,60,3,49,2,7,
DIS,DIS01139,91,50,57,80,95,83,98,91,69,21,79,12,13,51,59,45,94,63,10,76,79,94,78,79,
DIS,DIS01140,46,35,29,74,10,5,85,65,5,80,18,39,25,68,44,16,61,99,92,54,3,9,82,10,
DIS,DIS01141,5,43,25,2,52,100,71,80,57,99,91,31,42,10,23,53,88,88,45,2,78,72,36,34,
DIS,DIS01142,15,42,20,87,12,79,85,91,85,95,23,81,24,22,68,46,94,34,91,36,73,82,75,27,
DIS,DIS01143,69,43,13,12,34,59,4,19,6,36,68,51,10,19,6,91,17,44,47,11,99,87,51,33,
DIS,DIS01144,27,74,81,86,61,66,83,55,82,65,16,71,80,3,18,67,11,40,14,44,36,47,36,12,
DIS,DIS01145,50,43,68,60,61,19,1,95,65,78,21,8,56,69,81,49,33,12,49,90,39,25,48,56,
DIS,DIS01146,100,38,10,86,23,34,50,17,72,1,97,39,32,49,18,10,40,7,5,48,17,27,84,18,
DIS,DIS01147,64,41,67,20,97,65,44,33,40,19,48,26,44,34,29,20,66,20,36,37,73,31,12,44,
DIS,DIS01148,87,6,47,59,22,100,1,86,54,53,11,25,99,81,76,28,31,83,77,87,41,95,44,13,
DIS,DIS01149,38,28,53,45,15,48,68,53,3,76,38,26,95,59,74,75,63,92,60,79,94,19,82,72,
DIS,DIS01150,19,5,34,58,26,12,31,24,83,83,12,62,80,20,83,36,86,48,21,50,53,96,88,9,
DIS,DIS01151,65,86,1,71,89,26,53,67,14,5,78,11,0,10,45,4,95,73,17,64,27,34,25,99,
DIS,DIS01152,11,96,67,73,67,80,33,20,67,98,54,56,43,21,0,71,52,4,55,22,98,6,94,53,
DIS,DIS01153,60,83,18,31,33,58,78,100,0,60,38,2,93,4,56,15,92,19,69,2,19,17,46,84,
DIS,DIS01154,36,24,86,95,88,53,15,18,44,40,36,81,67,24,60,74,5,89,44,77,21,66,85,80,
DIS,DIS01155,68,74,3,1,88,96,45,25,96,62,99,25,55,31,24,59,6,58,44,80,67,36,11,50,
DIS,DIS01156,91,60,10,37,43,11,27,38,18,78,38,35,71,0,80,88,58,60,24,43,25,71,79,51,
DIS,DIS01157,71,18,94,83,33,75,48,27,38,97,22,29,61,93,25,26,31,12,56,41,35,84,27,60,
DIS,DIS01158,82,24,29,38,66,14,77,41,22,28,65,98,40,86,14,95,64,81,85,90,55,57,88,51,
DIS,DIS01159,19,85,47,22,48,52,21,58,12,62,15,5,81,86,87,7,46,44,18,30,8,30,71,29,
DIS,DIS01160,15,14,21,81,81,54,47,90,32,2,13,83,68,32,10,10,50,51,70,97,4,51,98,94,
DIS,DIS01161,54,53,12,16,99,87,22,31,61,97,83,57,100,13,55,15,44,20,56,76,36,42,57,60,
DIS,DIS01162,79,67,10,67,44,24,53,79,27,5,99,96,100,93,24,9,33,95,69,55,90,21,66,23,
DIS,DIS01163,54,58,5,51,12,17,88,50,82,54,64,25,11,53,42,63,83,34,66,26,48,81,56,8,
DIS,DIS01164,3,94,84,75,86,11,55,41,64,39,66,63,43,78,53,79,26,72,62,99,45,91,47,50,
DIS,DIS01165,93,97,49,100,71,18,77,5,58,39,57,48,77,46,95,20,12,31,6,30,39,51,18,95,
DIS,DIS01166,59,71,60,69,19,47,63,48,2,87,98,53,75,12,20,29,33,30,58,20,54,54,75,43,
DIS,DIS01167,8,40,71,38,91,15,49,55,3,6,22,45,13,38,36,15,71,85,66,55,14,48,73,44,
DIS,DIS01168,97,2,69,98,30,69,24,49,41,69,10,52,63,57,5,17,78,22,8,37,94,48,54,45,
DIS,DIS01169,80,50,26,2,84,9,64,99,24,28,56,0,36,0,2,9,61,51,12,21,26,1,96,35,
DIS,DIS01170,68,29,36,71,3,64,79,67,88,90,73,58,15,32,56,58,70,70,81,30,15,32,51,80,
DIS,DIS01171,74,19,29,100,29,71,49,91,69,53,100,36,78,71,97,60,71,45,21,69,8,57,43,47,
DIS,DIS01172,67,6,72,74,79,57,26,51,83,98,64,50,24,47,45,82,60,61,75,34,38,58,74,11,
DIS,DIS01173,27,20,20,23,52,33,55,88,10,73,26,92,78,47,0,81,96,68,85,27,69,88,49,81,
DIS,DIS01174,98,52,98,81,54,26,23,75,30,31,25,48,0,98,99,42,26,32,2,15,16,25,68,91,
DIS,DIS01175,63,27,15,98,30,97,42,97,18,8,89,91,91,36,46,14,89,89,38,23,78,44,49,4,
DIS,DIS01176,92,9,66,38,52,67,73,20,12,71,54,27,78,23,44,6,53,28,80,20,96,90,87,18,
DIS,DIS01177,99,52,7,13,17,65,17,74,6,87,14,75,77,8,33,94,71,94,92,48,67,67,1,75,
DIS,DIS01178,67,36,39,28,11,59,30,26,32,56,6,21,18,9,5,41,6,10,19,56,80,42,69,42,
DIS,DIS01179,82,45,91,73,27,11,18,38,25,28,73,29,30,44,27,5,2,44,90,82,21,27,42,28,
DIS,DIS01180,11,59,34,84,44,56,99,52,5,76,59,14,38,89,33,44,45,78,92,81,65,28,15,94,
DIS,DIS01181,72,37,30,3,22,91,58,37,60,97,87,66,65,46,59,90,91,22,37,35,18,8,19,100,
DIS,DIS01182,22,28,35,44,70,22,34,56,65,41,65,35,75,68,60,57,37,12,37,72,83,69,60,77,
DIS,DIS01183,75,75,66,38,57,4,94,31,48,84,84,8,37,68,11,61,82,11,12,39,89,81,80,20,
DIS,DIS01184,33,28,58,91,93,87,17,3,62,78,71,79,2,17,3,0,69,90,29,67,58,79,30,49,
DIS,DIS01185,1,7,4,75,45,64,40,36,82,47,88,3,90,95,28,86,16,90,23,40,18,7,51,52,
DIS,DIS01186,69,70,86,92,7,25,82,50,87,25,77,35,30,2,42,19,50,86,12,84,86,95,24,80,
DIS,DIS01187,34,85,89,64,70,77,0,19,18,66,93,92,71,7,82,26,36,67,48,72,24,25,66,2,
DIS,DIS01188,99,96,35,90,53,88,77,0,18,23,45,17,44,51,81,38,95,34,51,60,66,50,20,58,
DIS,DIS01189,12,98,19,21,24,22,26,86,4,91,93,82,68,25,5,20,96,6,92,34,45,25,90,72,
DIS,DIS01190,58,82,88,79,51,15,41,1,46,85,5,49,13,26,89,26,64,88,4,66,43,27,91,80,
DIS,DIS01191,27,72,0,93,51,49,38,41,43,85,25,90,34,24,64,37,75,6,89,63,0,81,28,58,
DIS,DIS01192,30,90,13,87,47,72,51,53,65,81,26,10,51,16,77,11,62,81,49,16,42,60,21,15,
DIS,DIS01193,86,31,72,45,27,1,12,3,60,93,71,31,72,99,83,13,25,52,10,34,62,30,98,10,
DIS,DIS01194,22,61,79,49,42,98,32,12,42,94,4,68,16,99,43,100,99,92,5,42,32,48,88,73,
DIS,DIS01195,38,69,50,55,37,64,57,18,6,13,24,63,58,14,42,84,11,11,12,89,52,50,87,35,
DIS,DIS01196,48,15,32,0,47,40,88,89,82,14,19,33,32,42,48,83,37,92,45,79,0,84,60,26,
DIS,DIS01197,68,56,54,37,61,100,29,56,66,93,9,23,6,44,11,22,72,19,10,41,1,44,95,26,
DIS,DIS01198,35,54,12,74,83,22,42,64,5,45,100,91,71,29,68,86,27,85,93,4,1,9,86,60,
DIS,DIS01199,83,25,18,12,65,6,84,27,45,30,10,70,43,36,22,66,52,80,31,99,79,74,56,64,
DIS,DIS01200,69,72,66,41,91,100,21,99,76,89,54,45,44,46,97,1,82,55,77,71,80,48,45,56,
DIS,DIS01201,89,99,75,83,60,32,37,16,52,12,45,55,20,40,80,77,65,66,37,22,80,67,70,47,
DIS,DIS01202,6,49,88,11,88,11,51,72,70,33,67,70,81,2,3,23,52,66,87,67,53,71,100,15,
DIS,DIS01203,36,50,10,35,55,24,37,99,84,96,7,58,66,70,89,18,74,0,48,20,10,37,45,48,
DIS,DIS01204,40,46,61,100,8,42,21,17,43,79,80,98,9,55,12,35,65,35,15,43,68,94,35,25,
DIS,DIS01205,53,62,56,46,56,38,72,31,99,99,39,96,89,96,28,91,16,48,79,62,36,16,23,5,
DIS,DIS01206,78,77,74,57,81,76,77,6,37,67,43,20,73,68,45,71,46,95,65,36,23,25,52,89,
DIS,DIS01207,50,35,91,25,95,66,16,40,75,70,56,95,21,31,78,25,13,13,87,22,86,32,52,77,
DIS,DIS01208,71,18,40,53,65,100,19,19,67,44,15,87,49,81,79,99,62,58,21,12,1,51,69,81,
DIS,DIS01209,58,98,15,49,19,25,5,100,25,15,60,38,60,22,32,69,48,71,6,20,93,29,21,70,
DIS,DIS01210,42,12,51,17,65,97,54,36,57,71,24,29,99,66,84,26,85,85,50,85,72,16,23,57,
DIS,DIS01211,94,35,15,77,7,100,91,16,59,73,7,6,46,73,49,37,11,38,42,88,90,88,63,84,
DIS,DIS01212,58,43,86,92,13,64,49,78,13,36,37,71,6,12,51,73,37,23,9,6,70,27,11,42,
DIS,DIS01213,94,24,62,85,18,7,28,13,77,50,52,88,74,16,27,99,54,8,68,43,36,85,69,4,
DIS,DIS01214,81,83,73,37,83,40,21,16,89,49,8,63,92,35,2,18,82,99,29,14,53,13,0,90,
DIS,DIS01215,15,27,51,58,1,31,32,17,47,15,58,12,61,13,38,72,48,20,9,7,85,92,97,49,
DIS,DIS01216,52,25,25,42,56,2,98,53,21,78,31,92,8,26,20,3,36,35,30,45,79,34,6,3,
DIS,DIS01217,7,0,15,13,71,4,29,36,10,2,91,18,97,28,35,74,34,68,89,43,47,19,14,63,
DIS,DIS01218,37,94,8,66,82,64,68,1,65,51,16,16,84,63,7,37,62,58,10,41,68,74,41,33,
DIS,DIS01219,74,34,77,62,81,82,41,18,28,84,76,57,70,96,37,87,89,45,61,20,69,4,74,88,
DIS,DIS01220,89,35,10,98,44,11,51,98,35,98,26,76,66,94,10,24,34,92,93,85,72,65,67,19,
DIS,DIS01221,1,89,1,92,19,26,84,79,27,18,10,98,55,58,29,7,74,94,67,17,96,63,27,38,
DIS,DIS01222,70,13,35,50,5,5,8,32,2,46,24,31,47,74,2,8,58,45,31,82,43,54,22,21,
DIS,DIS01223,0,43,50,20,99,1,29,20,14,5,100,4,43,23,64,55,100,79,47,94,59,51,52,71,
DIS,DIS01224,43,48,88,74,34,39,94,11,76,88,30,34,66,90,95,84,35,29,62,46,21,26,92,79,
DIS,DIS01225,95,53,65,98,24,88,68,71,42,61,54,59,49,60,44,31,39,29,28,79,68,40,55,22,
DIS,DIS01226,1,39,28,3,3,31,7,19,88,8,10,9,43,86,16,99,42,7,77,53,12,95,36,71,
DIS,DIS01227,32,57,76,3,12,61,53,42,51,86,5,5,89,11,14,37,60,1,29,36,81,26,68,29,
DIS,DIS01228,25,78,21,67,34,49,32,86,9,36,58,56,76,9,17,33,91,93,73,12,100,5,64,46,
DIS,DIS01229,2,10,23,72,35,64,13,73,27,38,5,46,12,58,11,30,11,70,22,93,76,36,40,11,
DIS,DIS01230,24,6,6,56,20,92,71,73,54,44,48,21,9,60,16,7,55,27,49,68,40,90,98,1,
DIS,DIS01231,81,76,80,21,94,42,40,45,38,15,95,83,13,68,51,33,67,77,0,64,99,77,76,81,
DIS,DIS01232,70,16,82,68,62,43,36,17,23,37,13,0,89,58,12,65,57,69,56,74,82,56,8,67,
DIS,DIS01233,17,70,24,43,8,81,32,32,43,84,57,80,75,94,84,10,79,82,65,36,10,29,67,100,
DIS,DIS01234,38,96,77,67,17,59,68,41,19,39,49,82,52,99,5,37,82,81,9,13,17,62,59,50,
DIS,DIS01235,98,49,40,49,52,96,97,71,84,4,47,46,97,13,89,12,57,60,62,14,99,69,26,86,
DIS,DIS01236,36,16,69,98,26,83,98,3,68,61,36,31,50,41,58,72,32,47,43,30,31,30,62,64,
DIS,DIS01237,45,28,39,80,74,74,20,5,93,71,86,91,18,23,45,96,40,5,27,15,32,15,28,22,
DIS,DIS01238,96,57,58,88,17,41,3,46,80,92,63,45,39,0,39,8,7,95,28,76,14,67,53,10,
DIS,DIS01239,70,39,20,39,13,24,90,56,96,90,78,75,67,33,96,17,89,93,13,97,44,87,15,8,
DIS,DIS01240,77,45,86,84,85,34,4,12,16,23,55,6,78,46,78,5,31,43,72,86,24,74,76,100,
DIS,DIS01241,1,75,39,80,69,36,63,98,49,5,73,29,77,41,45,43,64,47,32,8,99,9,41,9,
DIS,DIS01242,50,49,10,42,15,5,46,29,89,11,66,98,73,67,90,4,53,66,83,53,23,43,15,78,
DIS,DIS01243,51,47,21,92,26,44,0,44,18,98,60,51,71,60,4,67,12,56,92,21,90,37,30,2,
DIS,DIS01244,37,94,78,62,55,37,81,69,63,14,87,67,82,99,14,17,98,75,90,33,73,97,29,30,
DIS,DIS01245,49,36,49,7,46,80,22,58,19,58,22,60,71,97,50,44,89,69,28,78,16,56,89,62,
DIS,DIS01246,11,33,91,54,53,21,7,22,96,22,21,92,90,33,46,28,8,79,55,28,39,44,98,44,
DIS,DIS01247,71,93,27,15,81,11,27,84,71,42,12,56,15,40,43,11,15,69,82,9,75,12,2,33,
DIS,DIS01248,2,43,15,5,74,54,89,78,3,9,25,21,53,20,12,41,34,36,23,96,32,25,11,28,
DIS,DIS01249,77,62,87,21,51,19,62,74,24,54,41,64,63,83,63,97,32,97,97,13,45,14,8,61,
DIS,DIS01250,23,8,47,65,35,67,38,85,49,24,91,8,95,32,81,81,37,26,19,80,12,35,54,8,
DIS,DIS01251,27,98,51,6,46,98,100,98,99,42,7,93,4,6,6,23,98,53,60,87,23,79,63,23,
DIS,DIS01252,29,28,5,98,63,66,66,62,48,50,64,1,96,47,94,70,74,6,8,32,8,35,67,90,
DIS,DIS01253,55,97,42,23,51,12,41,100,60,75,18,0,43,22,61,89,34,36,70,71,88,18,86,85,
DIS,DIS01254,24,95,71,63,55,15,54,76,48,77,40,35,6,43,96,0,86,75,74,23,70,13,38,26,
DIS,DIS01255,16,44,32,28,56,3,3,65,97,53,92,72,27,15,13,18,14,54,26,52,94,47,33,88,
DIS,DIS01256,94,56,12,3,56,22,89,66,72,79,97,66,57,79,35,79,24,52,11,1,66,19,0,78,
DIS,DIS01257,50,30,20,88,4,96,60,93,97,80,63,32,29,51,20,37,42,100,68,46,59,28,23,84,
DIS,DIS01258,82,76,67,83,37,50,28,55,57,43,21,22,44,30,91,85,54,10,87,96,87,52,51,27,
